Numero Ticket;Tipo de caso;Categoria;Tipo;Item;Resumen;Matri;Ubicacion;Numero Telefonico;Indicador Vip;Region;Service Desk;Modo de reporte;Estado;Fecha Creacion;Fecha Termino;Fecha Cierre;Prioridad;Grupos asignado;Grupo creador
WO0000004123764;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;ILO - 385000;##;1;Prov2RegSur1;Zona Norte;NULL;Terminado;2022-06-03;2022-06-05;2022-06-05;1;MANTENIMIENTO PROV 2 - SUR;CENTRASCAN
WO0000004127481;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;PLAZA UNION - 191062;##;1;Lim1Reg4;Zona Centro;NULL;Terminado;2022-06-03;2022-06-05;;1;MANTENIMIENTO LIMA 1;CENTRASCAN
WO0000004125317;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;SANTA LUZMILA - 191063;##;1;Lim1Reg2;Zona Centro;NULL;Terminado;2022-06-03;2022-06-19;;1;MANTENIMIENTO LIMA 1;CENTRASCAN
WO0000004123812;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;PLAZA LIMA NORTE - 191058;##;1;Lim1Reg3;Zona Centro;NULL;Terminado;2022-06-03;2022-06-06;;1;MANTENIMIENTO LIMA 1;CENTRASCAN
WO0000004123576;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;BELAUNDE - 191018;##;1;Lim1Reg2;Zona Centro;NULL;Terminado;2022-06-03;2022-06-21;;1;MANTENIMIENTO LIMA 1;CENTRASCAN
WO0000004131410;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;U14540;CAYMA - 215002;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-17;2022-06-17;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004129580;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S25170;CUSCO - 285000;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-25;2022-06-25;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004130845;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S09448;NARANJAL - 191141;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-08;2022-06-08;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004130039;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;E16138;MERCADO DE PRODUCTORES - 191061;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-10;2022-06-10;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004128436;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S50283;MALL AVENTURA PLAZA SANTA ANITA - 191118;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-05;2022-06-05;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004128287;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S05133;ZARATE - 191097;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-15;2022-06-15;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004131370;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;S02154;HUAYCAN - 191085;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-08;2022-06-08;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004131327;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;S02154;HUAYCAN - 191085;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-08;2022-06-08;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004129661;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;S48254;LAS ALONDRAS - 191044;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-06;2022-06-06;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004128675;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;E20735;BARRIO CHINO - 191165;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-11;2022-06-11;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004131526;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;U14540;CAYMA - 215002;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-20;2022-06-20;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004131403;R;MOBILIARIO;EQUIPO;AIRE ACONDICIONADO;REPARAR;S03702;SANTA ANITA - 191052;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-10;2022-06-10;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004130946;R;MOBILIARIO;EQUIPO;AIRE ACONDICIONADO;REPARAR;S28116;SAN MARCOS - 192081;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-24;2022-06-24;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004129677;R;MOBILIARIO;DISP. DE SEGURIDAD;PANEL CONTRA INCENDIO;REPARAR;E19865;COLONIAL - 192035;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-12;2022-06-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004128260;R;MOBILIARIO;DISP. DE SEGURIDAD;LLAVE SHUNT;REPARAR;S00183;LAS VIÑAS - 193066;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-15;2022-06-15;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004131302;R;MOBILIARIO;CAJAS DE SEGURIDAD;CAJA BUZON;REPARAR;S14664;PLAZA SAN MARTIN - 191004;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-07;2022-06-07;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004128735;R;MOBILIARIO;CAJAS DE SEGURIDAD;BOVEDA;REPARAR;S00244;PLAZA UNION - 191062;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-05;2022-06-05;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004128948;R;MOBILIARIO;SERVICIOS HIGIENICOS;LAVATORIO;REPARAR;S24405;LOS RUISEÑORES - 191115;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-12;2022-06-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004128575;R;MOBILIARIO;DISP. DE SEGURIDAD;SENSOR DE PARED;REPARAR;S30291;ANDAHUAYLAS - 205000;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-27;2022-06-27;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004128516;R;MOBILIARIO;DISP. DE SEGURIDAD;LLAVE SHUNT;REPARAR;U19475;MALA - 255002;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-07;2022-06-07;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004128458;R;MOBILIARIO;AUDIO Y VIDEO;TV;REPARAR;U21212;MOQUEGUA - 430000;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-24;2022-06-24;2;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004131632;R;MOBILIARIO;MOBILIARIO;MOSTRADOR;REPARAR;NULL;CAQUETA - 191091;##;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-10;2022-06-10;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004129819;R;MOBILIARIO;DISP. DE SEGURIDAD;PULSADOR DE ASALTO;REPARAR;S14664;PLAZA SAN MARTIN - 191004;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-06-04;2022-06-05;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004129643;R;MOBILIARIO;MOBILIARIO;SILLAS;REPARAR;S05861;CHINCHA - 315000;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-18;2022-06-18;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004130626;R;MOBILIARIO;MOBILIARIO;MESAS;REPARAR;U14540;CAYMA - 215002;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-07;2022-06-07;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004130542;R;MOBILIARIO;MOBILIARIO;MODULOS;REPARAR;U14540;CAYMA - 215002;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-27;2022-06-27;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004129547;R;MOBILIARIO;MOBILIARIO;BUTACA;REPARAR;E21196;LAS MALVINAS - 191076;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-14;2022-06-14;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004129526;R;MOBILIARIO;MOBILIARIO;CREDENZA;REPARAR;U22386;SIGLO XX - 215015;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-11;2022-06-11;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004129050;R;MOBILIARIO;MOBILIARIO;MODULOS;REPARAR;S22682;CAILLOMA - 191098;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-13;2022-06-13;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004129576;R;MOBILIARIO;EDIFICIO;PUERTA / MAMPARA;REPARAR;U14540;CAYMA - 215002;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-15;2022-06-15;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004130115;R;MOBILIARIO;CERRAJERIA;LONCHERA  CERRADURA;DUPLICADO DE LLAVE;S25170;CUSCO - 285000;###;1;NULL;Zona Norte;Web HD;Rechazado;2022-06-04;2022-06-08;;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004129684;R;MOBILIARIO;CERRAJERIA;CREDENZA CERRADURA;REEMPLAZAR;S05861;CHINCHA - 315000;###;1;NULL;Zona Norte;Web HD;Rechazado;2022-06-04;2022-06-11;;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004131660;R;MOBILIARIO;EDIFICIO;PARED;RESANAR;S48254;LAS ALONDRAS - 191044;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-06-04;2022-06-05;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004129398;R;MOBILIARIO;LUMINARIAS;FOCO FLOURESCENTES;CAMBIAR;S17330;PURUCHUCO - 191020;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-06-04;2022-06-20;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004129235;R;MOBILIARIO;EDIFICIO;PUERTA / MAMPARA;LIMPIAR;U14540;CAYMA - 215002;###;1;NULL;Zona Norte;Web HD;Rechazado;2022-06-04;2022-06-05;;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004131550;R;MOBILIARIO;LUMINARIAS;FOCO AHORRADOR;CAMBIAR;U14540;CAYMA - 215002;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-13;2022-06-13;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004132104;R;MOBILIARIO;ATM;ATM;PINTAR;U20378;CUSCO - 285000;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-22;2022-06-22;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004132101;R;MOBILIARIO;ATM;ATM;PINTAR;U20378;CUSCO - 285000;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-20;2022-06-20;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004130981;R;MOBILIARIO;EQUIPO;GRUPO ELECTROGENO;ALQUILER;S05480;LA NEGRITA - 215004;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-17;2022-06-17;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004130764;R;MOBILIARIO;EDIFICIO;JARDIN;ARREGLAR;S48771;LARAPA - 285005;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-14;2022-06-14;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004129543;R;MOBILIARIO;MOBILIARIO;ESCRITORIO;REPONER VIDRIO;S26118;CERRO COLORADO - 215013;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-17;2022-06-17;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004129520;R;MOBILIARIO;EDIFICIO;ESCALERA CINTA ANTIDESLIZANTE;REPONER;U14540;CAYMA - 215002;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-13;2022-06-13;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004129507;R;MOBILIARIO;EQUIPO;GRUPO ELECTROGENO;REGARGAR COMBUSTIBLE;U14540;CAYMA - 215002;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-24;2022-06-24;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004129584;R;MOBILIARIO;MOBILIARIO;ESCRITORIO;LIMPIAR;S05861;CHINCHA - 315000;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-18;2022-06-18;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004129738;R;MOBILIARIO;SERVICIOS HIGIENICOS;INODOROS;DESATORAR;NULL;ELIO - 191067;##;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-07;2022-06-07;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004131832;R;MOBILIARIO;EDIFICIO;CORTINAS/PERSIANAS/ROLLERS;LIMPIAR;NULL;REAL PLAZA CUSCO - 285011;##;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-13;2022-06-13;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004131824;R;MOBILIARIO;EDIFICIO;PISOSPARQUET;LIMPIAR;NULL;REAL PLAZA CUSCO - 285011;##;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-27;2022-06-27;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004131737;R;MOBILIARIO;LUMINARIAS;FOCO FLOURESCENTES;CAMBIAR;NULL;REAL PLAZA CUSCO - 285011;##;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-25;2022-06-25;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004129857;R;MOBILIARIO;CERRAJERIA;PUERTA / MAMPARA  CERRADURA;REEMPLAZAR;S14664;PLAZA SAN MARTIN - 191004;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-12;2022-06-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004129555;R;MOBILIARIO;CERRAJERIA;ESCRITORIO CERRADURA;REEMPLAZAR;S02938;MINI AGENCIA HERSIL - 191149;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-28;2022-06-28;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004131677;R;MOBILIARIO;LUMINARIAS;FOCO FLOURESCENTES;CAMBIAR;S40725;CHOSICA - 191075;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-10;2022-06-10;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004128733;R;MOBILIARIO;LUMINARIAS;REFLECTOR / LAMPARAS;CAMBIAR;S23942;ARGENTINA - 191014;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-12;2022-06-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004129960;R;MOBILIARIO;INST. ELECTRICAS;TABLERO ELECTRICO;REVISAR;E19452;SICUANI - 533000;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-07;2022-06-07;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004129223;R;MOBILIARIO;LUMINARIAS;FOCO DICROICOS;REVISAR;U14540;CAYMA - 215002;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-04;2022-06-13;2022-06-13;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004130950;R;MOBILIARIO;SERVICIOS HIGIENICOS;INODORO TANQUE DE AGUA;REVISAR;E16729;LOS DAMASCOS - 193038;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-10;2022-06-10;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004130882;R;MOBILIARIO;SERVICIOS HIGIENICOS;INODORO TANQUE DE AGUA;REVISAR;S47665;LOS DAMASCOS - 193038;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-18;2022-06-18;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004130558;R;MOBILIARIO;SERVICIOS HIGIENICOS;INODORO TANQUE DE AGUA;REVISAR;S00573;C.B. FIORI - 191088;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-11;2022-06-11;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004130094;R;MOBILIARIO;INST. ELECTRICAS;CORTE DE ENERGIA;REVISAR;S38531;CAPON - 191095;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-12;2022-06-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004129782;R;MOBILIARIO;INST. ELECTRICAS;PUNTO / CABLE DE RED;REVISAR;S28175;MOLICENTRO - 193004;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-05;2022-06-05;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004129718;R;MOBILIARIO;CERRAJERIA;PUERTA / MAMPARA  CERRADURA;APERTURAR;E19865;COLONIAL - 192035;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-04;2022-06-19;2022-06-19;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004128042;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;URUBAMBA - 285009;##;1;Prov2RegSur2;Zona Norte;NULL;Terminado;2022-06-04;2022-06-26;;1;MANTENIMIENTO PROV 2 - SUR;CENTRASCAN
WO0000004128043;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;PARQUE INDUSTRIAL (AREQUIPA) - 215005;##;1;Prov2RegSur1;Zona Norte;NULL;Terminado;2022-06-04;2022-06-06;2022-06-06;1;MANTENIMIENTO PROV 2 - SUR;CENTRASCAN
WO0000004127992;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;PLAZA SAN MARTIN - 191004;##;1;Lim1Reg4;Zona Centro;NULL;Terminado;2022-06-04;2022-06-06;;1;MANTENIMIENTO LIMA 1;CENTRASCAN
WO0000004127971;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;PUENTE PIEDRA - 191035;##;1;Lim1Reg2;Zona Centro;NULL;Terminado;2022-06-04;2022-06-14;;1;MANTENIMIENTO LIMA 1;CENTRASCAN
WO0000004128036;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;MEGA PLAZA 2 - 191040;##;1;Lim1Reg3;Zona Centro;NULL;Terminado;2022-06-04;2022-06-04;;1;MANTENIMIENTO LIMA 1;CENTRASCAN
WO0000004134960;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;NULL;SAN ROMAN - 405003;##;1;NULL;Zona Norte;Web HD;Rechazado;2022-06-05;2022-06-24;;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004133781;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S40821;QUILLABAMBA - 505000;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-05;2022-06-17;2022-06-17;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004133543;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;E18302;ANDAHUAYLAS - 205000;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-05;2022-06-24;2022-06-24;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004136028;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S47974;VITARTE - 191043;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-05;2022-06-20;2022-06-20;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004135751;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;E13159;PERU - 191056;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-05;2022-06-14;2022-06-14;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004133419;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S37928;MERCADO DE FRUTAS - 191064;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-05;2022-06-13;2022-06-13;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004133364;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S37928;MERCADO DE FRUTAS - 191064;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-05;2022-06-13;2022-06-13;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004132940;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S47159;NACIONES UNIDAS - 191084;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-05;2022-06-15;2022-06-15;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004133290;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;S46794;EMANCIPACION - 191054;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-05;2022-06-10;2022-06-10;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004135812;R;MOBILIARIO;EQUIPO;AIRE ACONDICIONADO;REPARAR;S27026;TARAPACA - 191030;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-05;2022-06-10;2022-06-10;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004134028;R;MOBILIARIO;CAJAS DE SEGURIDAD;CAJA BUZON;REPARAR;S28729;PARURO - 191047;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-05;2022-06-12;2022-06-12;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004135663;R;MOBILIARIO;INST. SANITARIAS;TUBERIA DE AGUA;REPARAR;E19405;BELAUNDE - 191018;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-05;2022-06-27;2022-06-27;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004135442;R;MOBILIARIO;SERVICIOS HIGIENICOS;LAVATORIO;REPARAR;U14284;SAN JUAN DE LURIGANCHO - 191017;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-05;2022-06-06;2022-06-06;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004135570;R;MOBILIARIO;COMEDOR/GYM/TOPICO;COMEDOR MOBILIARIO;REPARAR;U17004;AREQUIPA - 215000;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-05;2022-06-15;2022-06-15;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004135141;R;MOBILIARIO;AUDIO Y VIDEO;TV;REPARAR;S25918;LA ENSENADA - 191149;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-05;2022-06-19;2022-06-19;2;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004134504;R;MOBILIARIO;MOBILIARIO;LOCKER;REPARAR;NULL;REAL PLAZA CUSCO - 285011;##;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-05;2022-06-19;2022-06-19;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004134470;R;MOBILIARIO;EDIFICIO;ALFOMBRAS;REPARAR;NULL;REAL PLAZA CUSCO - 285011;##;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-05;2022-06-26;2022-06-26;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004133706;R;MOBILIARIO;EDIFICIO;PUERTA / MAMPARA;REPARAR;NULL;TOQUEPALA - 565000;##;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-05;2022-06-25;2022-06-25;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004134700;R;MOBILIARIO;DISP. DE SEGURIDAD;LLAVE SHUNT;REPARAR;NULL;LAS MALVINAS - 191076;##;1;Lim1Reg4;Zona Centro;Web HD;Cerrado;2022-06-05;2022-06-14;2022-06-14;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004135285;R;MOBILIARIO;MOBILIARIO;SILLAS;REPARAR;S18147;MALL AVENTURA PLAZA SANTA ANITA - 191118;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-05;2022-06-10;2022-06-10;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004133318;R;MOBILIARIO;MOBILIARIO;SILLAS;REPARAR;S02349;DEL AIRE - 193064;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-06-05;2022-06-10;2022-06-10;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004133819;R;MOBILIARIO;MOBILIARIO;MODULOS;REPARAR;E18335;HUAYRUROPATA - 285008;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-05;2022-06-22;2022-06-22;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004132911;R;MOBILIARIO;MOBILIARIO;ESCRITORIO;REPARAR;S08409;DIAGONAL - 285003;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-05;2022-06-19;2022-06-19;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004133263;R;MOBILIARIO;EDIFICIO;ESCALERA;REPARAR;E18335;HUAYRUROPATA - 285008;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-06-05;2022-06-18;2022-06-18;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
