Numero Ticket|Tipo de caso|Categoria|Tipo|Item|Resumen|Matri|Ubicacion|Numero Telefonico|Indicador Vip|Region|Service Desk|Modo de reporte|Estado|Fecha Creacion|Fecha Termino|Fecha Cierre|Prioridad|Grupos asignado|Grupo creador
WO0000004852306||MOBILIARIO|MOBILIARIO|ESCRITORIO|LIMPIAR|S23777|TUSILAGOS - 191108|###|2|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-01-02|9/01/2023|12/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004855744||MOBILIARIO|MOBILIARIO|TV|REEMPLAZAR|U21826|MEGA PLAZA 2 - 191040|###|2|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-01-02|4/01/2023|7/01/2023|2|MANTENIMIENTO LIMA 1|
WO0000004855734||MOBILIARIO|CERRAJERIA|CAJONERA CERRADURA|REEMPLAZAR|S22387|EL SOL - 191082|###|2|NULL|Zona Centro|Web HD|Cerrado|2023-01-02|7/01/2023|10/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004851748||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S47159|NICOLAS AYLLON - 191027|###|2|Lim3Reg2|Zona Centro|Web HD|Cerrado|2023-01-02|2/01/2023|5/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004852604||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S03988|EDUARDO DE HABICH - 191023|###|2|NULL|Zona Centro|Web HD|Cerrado|2023-01-02|2/01/2023|5/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004854308||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S37665|CANTO GRANDE - 191096|###|2|NULL|Zona Centro|Web HD|Cerrado|2023-01-02|7/01/2023|10/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004854347||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|U22410|ELIO - 191067|###|2|NULL|Zona Sur|Web HD|Cerrado|2023-01-02|2/01/2023|5/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004854303||MOBILIARIO|EDIFICIO|TECHO /BALDOSAS|CAMBIAR|U22410|ELIO - 191067|###|2|NULL|Zona Sur|Web HD|Cerrado|2023-01-02|2/01/2023|5/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004854033||MOBILIARIO|IMAGEN|VINIL|REPONER|S11166|LA RAMBLA BRASIL - 191166|###|2|Lim1Reg1|Zona Sur|Web HD|Cerrado|2023-01-02|2/01/2023|5/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004852335||MOBILIARIO|IMAGEN|IMANTADO|CONFECCIONAR|E13446|MEGA PLAZA - 191010|###|2|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-01-02|3/01/2023|6/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004855716||MOBILIARIO|IMAGEN|IMANTADO|CONFECCIONAR|S09496|ANTUNEZ DE MAYOLO - 191028|###|2|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-01-02|7/01/2023|10/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004854625||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REGULAR|S11166|LA RAMBLA BRASIL - 191166|###|2|Lim1Reg1|Zona Sur|Web HD|Cerrado|2023-01-02|7/01/2023|10/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004851733||MOBILIARIO|IMAGEN|LETREROS LUMINOSO|REVISAR|E19374|VITARTE - 191043|###|2|Lim3Reg2|Zona Sur|Web HD|Cerrado|2023-01-02|3/01/2023|6/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004855730||MOBILIARIO|IMAGEN|LETREROS LUMINOSO|REVISAR|S22387|EL SOL - 191082|###|2|NULL|Zona Centro|Web HD|Cerrado|2023-01-02|6/02/2023|9/02/2023|3|MANTENIMIENTO LIMA 1|
WO0000004852982||MOBILIARIO|INSTALACIONES ELECTRICAS|BOMBAS DE AGUA|REVISAR|E21867|VENEZUELA - 191026|###|2|Lim3Reg3|Zona Sur|Web HD|Cerrado|2023-01-02|2/01/2023|5/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004852936||MOBILIARIO|INSTALACIONES ELECTRICAS|TABLERO ELECTRICO|REVISAR|S30869|SAN MARTIN DE PORRES - 191021|###|2|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-01-02|11/01/2023|14/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004853123||MOBILIARIO|CERRAJERIA|PUERTA / MAMPARA CERRADURA|APERTURAR|E21867|VENEZUELA - 191026|###|2|Lim3Reg3|Zona Sur|Web HD|Cerrado|2023-01-02|2/01/2023|5/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004851718||MOBILIARIO|CERRAJERIA|CREDENZA CERRADURA|DUPLICADO DE LLAVE|S00243|SAN JUAN DE LURIGANCHO - 191017|###|2|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-01-02|6/01/2023|9/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004855746||SOFTWARE|REGULATORIO|INDECI|REALIZAR MANTENIMIENTO REGULATORIO|U21826|EL PROGRESO - 191037|###|2|NULL|Zona Centro|Web HD|Cerrado|2023-01-02|4/01/2023|7/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004859759||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|U21904|SANTA ANITA - 191052|###|2|Lim3Reg2|Zona Sur|Web HD|Cerrado|2023-01-03|7/01/2023|10/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004859740||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S35060|EL SOL - 191082|###|2|NULL|Zona Centro|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO LIMA 1|
WO0000004859761||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S35060|EL SOL - 191082|###|2|NULL|Zona Centro|Web HD|Cerrado|2023-01-03|6/01/2023|9/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004859743||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S35060|EL SOL - 191082|###|2|NULL|Zona Centro|Web HD|Cerrado|2023-01-03|6/01/2023|9/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004859732||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S35060|EL SOL - 191082|###|2|NULL|Zona Centro|Web HD|Cerrado|2023-01-03|6/01/2023|9/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004859730||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S35060|EL SOL - 191082|###|2|NULL|Zona Centro|Web HD|Cerrado|2023-01-03|6/01/2023|9/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004857320||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REPARAR|S02894|CANTO GRANDE - 191096|###|2|NULL|Zona Centro|Web HD|Cerrado|2023-01-03|7/01/2023|10/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004858648||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REPARAR|S24949|LOS RUISEÑORES - 191115|###|2|Lim1Reg1|Zona Sur|Web HD|Cerrado|2023-01-03|14/02/2023|18/02/2023|3|MANTENIMIENTO LIMA 1|
WO0000004859478||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REPARAR|U22842|MUSA - 193050|###|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-01-03|6/01/2023|9/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004860160||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REPARAR|S45652|MALA - 255002|###|2|Prov2RegSurCh|Zona Sur|Web HD|Cerrado|2023-01-03|9/01/2023|12/01/2023|3|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000004859717||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REPARAR|U17428|EL CARMEN - 315001|###|2|NULL|Zona Sur|Web HD|Cerrado|2023-01-03|30/01/2023|2/02/2023|3|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000004856781||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REPARAR|U15521|CHINCHA - 315000|###|2|NULL|Zona Sur|Web HD|Cerrado|2023-01-03|8/01/2023|11/01/2023|3|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000004859704||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REPARAR|E22094|MOQUEGUA - 430000|(###)|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-03|8/01/2023|11/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004858690||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S53149|ELIO - 191067|(###)|2|NULL|Zona Sur|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO LIMA 1|
WO0000004858653||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|CAMARA CONVENCIONAL|REPARAR|S61434|AYACUCHO - 220000|(###)|2|Prov2RegSurCh|Zona Sur|Web HD|Cerrado|2023-01-03|6/01/2023|9/01/2023|3|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000004858698||MOBILIARIO|MOBILIARIO|SILLAS|REPARAR|S27111|SAN JUAN DE LURIGANCHO - 191017|###|2|Lim3Reg5|Zona Centro|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO LIMA 1|
WO0000004857693||MOBILIARIO|CAJAS DE SEGURIDAD|CAJA BUZON|REPARAR|S46159|PLAZA LIMA NORTE - 191058|###|2|Lim1Reg3|Zona Centro|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO LIMA 1|
WO0000004859035||MOBILIARIO|MOBILIARIO|MODULOS|REPARAR|S36610|CERRO COLORADO - 215013|###|2|Prov2RegSur1|Zona Norte|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000004859402||MOBILIARIO|MOBILIARIO|SILLAS|REPARAR|S73033|CERRO COLORADO - 215013|(###)|2|Prov2RegSur1|Zona Norte|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000004858255||MOBILIARIO|MOBILIARIO|MODULOS|REPARAR|S73033|CERRO COLORADO - 215013|(###)|2|Prov2RegSur1|Zona Norte|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000004857615||MOBILIARIO|EQUIPO|LAMPARA DE EMERGENCIA|REPARAR|U17777|PLAZA CIVICA VENTANILLA - 192026|###|2|Lim1Reg2|Zona Centro|Web HD|Cerrado|2023-01-03|3/01/2023|6/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004858636||MOBILIARIO|EQUIPO|CONTADOR DE MONEDAS|REPARAR|S02305|CHIMPU OCLLO - 191113|###|2|NULL|Zona Centro|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO LIMA 1|
WO0000004858052||MOBILIARIO|INSTALACIONES ELECTRICAS|TUBERIA DE AGUA|REPARAR|S60159|EL PINO - 191087|(###)|2|NULL|Zona Centro|Web HD|Cerrado|2023-01-03|8/01/2023|11/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004859718||MOBILIARIO|EDIFICIO|PUERTA / MAMPARA|REPARAR|U17066|TACNA - 540000|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-03|15/01/2023|18/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004857375||MOBILIARIO|MOBILIARIO|BUTACA|REPARAR|S36610|CERRO COLORADO - 215013|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-03|14/01/2023|17/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004857679||MOBILIARIO|MOBILIARIO|MODULOS|REPARAR|S73033|CERRO COLORADO - 215013|(###)|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-03|14/01/2023|17/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004860172||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|SENSOR DE MAMPARA|REPARAR|S37398|AGUAS CALIENTES - 285004|###|2|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-01-03|7/01/2023|10/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004859090||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|LLAVE SHUNT|REPARAR|S37398|AGUAS CALIENTES - 285004|###|2|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-01-03|7/01/2023|10/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004857150||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|SENSOR DE MAMPARA|REPARAR|S61434|DIAGONAL - 285003|(###)|2|NULL|Zona Norte|Web HD|Cerrado|2023-01-03|7/01/2023|10/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004860177||MOBILIARIO|MOBILIARIO|LOCKER|REPARAR|S10071|SIGLO XX - 215015|###|2|Prov1RegNorCh|Zona Norte|Web HD|Cerrado|2023-01-03|14/01/2023|17/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004858616||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|CAMARA CONVENCIONAL|REPARAR|S61434|ALTO DE LA ALIANZA - 540004|(###)|2|Prov1RegSur1|Zona Norte|Web HD|Cerrado|2023-01-03|7/01/2023|10/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004858229||MOBILIARIO|MOBILIARIO|SILLAS|REPARAR|S37563|CHINCHA - 315000|###|2|NULL|Zona Sur|Web HD|Cerrado|2023-01-03|17/01/2023|20/01/2023|3|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000004859040||MOBILIARIO|CAJAS DE SEGURIDAD|CAJA BUZON|REPARAR|E22124|ICA - 380000|###|2|Prov2RegSurCh|Zona Sur|Web HD|Cerrado|2023-01-03|6/01/2023|9/01/2023|3|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000004859756||MOBILIARIO|EDIFICIO|PUERTA / MAMPARA|REPARAR|S27757|HUAYCAN - 191085|###|2|Lim3Reg2|Zona Sur|Web HD|Cerrado|2023-01-03|7/01/2023|10/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004858233||MOBILIARIO|EDIFICIO|DRYWALL|REPARAR|S10534|COLLIQUE - 191065|###|2|NULL|Zona Centro|Web HD|Cerrado|2023-01-03|3/01/2023|6/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004857169||MOBILIARIO|CAJAS DE SEGURIDAD|CAJA BUZON|REPARAR|S47195|LA FONTANA - 193054|###|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-01-03|6/01/2023|9/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004859750||MOBILIARIO|IMAGEN|PORTA AFICHES|REPARAR|U21904|SANTA ANITA - 191052|###|2|Lim3Reg2|Zona Sur|Web HD|Cerrado|2023-01-03|6/01/2023|9/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004858208||MOBILIARIO|MOBILIARIO|SILLAS|REPARAR|S10534|COLLIQUE - 191065|###|2|NULL|Zona Centro|Web HD|Cerrado|2023-01-03|3/01/2023|6/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004859739||MOBILIARIO|MOBILIARIO|SILLAS|REPARAR|S22682|CAILLOMA - 191098|###|2|NULL|Zona Sur|Web HD|Cerrado|2023-01-03|3/01/2023|6/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004856690||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|CONTACTO MAGNETICO|REPARAR|S61434|CHACLACAYO - 191074|(###)|2|NULL|Zona Sur|Web HD|Cerrado|2023-01-03|3/01/2023|6/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004859061||MOBILIARIO|CERRAJERIA|PUERTA / MAMPARA CERRADURA|DUPLICADO DE LLAVE|E19865|MESA REDONDA - 191069|###|2|Lim1Reg4|Zona Sur|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO LIMA 1|
WO0000004858681||MOBILIARIO|CERRAJERIA|CREDENZA CERRADURA|DUPLICADO DE LLAVE|S13195|MALL AVENTURA PLAZA SANTA ANITA - 191118|###|2|Lim3Reg2|Zona Sur|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO LIMA 1|
WO0000004858017||MOBILIARIO|IMAGEN|STICKER|REPONER|S22682|CAILLOMA - 191098|###|2|NULL|Zona Sur|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO LIMA 1|
WO0000004858005||MOBILIARIO|ATM|ATM|PINTAR|S22682|CAILLOMA - 191098|###|2|NULL|Zona Sur|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO LIMA 1|
WO0000004859466||MOBILIARIO|IMAGEN|IMANTADO|CONFECCIONAR|U19046|PARQUE INDUSTRIAL (AREQUIPA) - 215005|###|2|Prov2RegSur1|Zona Norte|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000004859041||MOBILIARIO|EDIFICIO|TECHO /BALDOSAS FILTRACION|CAMBIAR|S42069|BUSTAMANTE Y RIVERO - 215010|###|2|Prov2RegSur1|Zona Norte|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000004859727||MOBILIARIO|CERRAJERIA|ARMARIO CERRADURA|REEMPLAZAR|U21205|LARAPA - 285005|###|2|Prov2RegSur2|Zona Norte|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000004859725||MOBILIARIO|CERRAJERIA|CAJONERA CERRADURA|DUPLICADO DE LLAVE|U21205|LARAPA - 285005|###|2|Prov2RegSur2|Zona Norte|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000004859721||MOBILIARIO|CERRAJERIA|PUERTA / MAMPARA CERRADURA|APERTURAR|U21205|LARAPA - 285005|###|2|Prov2RegSur2|Zona Norte|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000004859713||MOBILIARIO|CERRAJERIA|PUERTA / MAMPARA CERRADURA|DUPLICADO DE LLAVE|U21205|LARAPA - 285005|###|2|Prov2RegSur2|Zona Norte|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000004857112||MOBILIARIO|SERVICIOS HIGIENICOS|GRIFERIA|REVISAR|S29442|SAN ROMAN - 405003|###|2|Prov2RegSur2|Zona Norte|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000004856734||MOBILIARIO|IMAGEN|LETREROS LUMINOSO|REVISAR|S48769|DIAGONAL - 285003|###|2|NULL|Zona Norte|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000004856731||MOBILIARIO|CERRAJERIA|PUERTA / MAMPARA CERRADURA|REEMPLAZAR|S48769|DIAGONAL - 285003|###|2|NULL|Zona Norte|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000004857117||MOBILIARIO|CERRAJERIA|CABLE DE SEGURIDAD|APERTURAR|S53099|EL SOL - 191082|(###)|2|NULL|Zona Centro|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO LIMA 1|
WO0000004859707||MOBILIARIO|IMAGEN|IMANTADO|CONFECCIONAR|S55382|ANTUNEZ DE MAYOLO - 191028|(###)|2|Lim1Reg3|Zona Centro|Web HD|Rechazado|2023-01-03|||3|MANTENIMIENTO LIMA 1|
WO0000004858062||MOBILIARIO|MOBILIARIO|ESCRITORIO|LIMPIAR|E18302|ANDAHUAYLAS - 205000|###|2|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-01-03|30/01/2023|2/02/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004858054||MOBILIARIO|SERVICIOS HIGIENICOS|INODOROS|REVISAR|E18302|ANDAHUAYLAS - 205000|###|2|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-01-03|15/02/2023|18/02/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004857109||MOBILIARIO|SERVICIOS HIGIENICOS|GRIFERIA|REVISAR|U23201|SAN ROMAN - 405003|###|2|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-01-03|20/01/2023|22/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004859728||MOBILIARIO|LUMINARIAS|FOCO DICROICOS|CAMBIAR|S73840|SAN ROMAN - 405003|(###)|2|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-01-03|23/01/2023|26/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004859011||MOBILIARIO|INSTALACIONES ELECTRICAS|CABLEADO|ORDENAR|E22025|CAYMA - 215002|###|2|NULL|Zona Norte|Web HD|Cerrado|2023-01-03|15/01/2023|18/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004859002||MOBILIARIO|MOBILIARIO|ESCRITORIO|REPONER VIDRIO|E22025|CAYMA - 215002|###|2|NULL|Zona Norte|Web HD|Cerrado|2023-01-03|23/01/2023|26/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004857149||MOBILIARIO|CERRAJERIA|PUERTA / MAMPARA CERRADURA|REEMPLAZAR|S72722|DIAGONAL - 285003|(###)|2|NULL|Zona Norte|Web HD|Cerrado|2023-01-03|16/01/2023|19/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004857168||MOBILIARIO|IMAGEN|IMANTADO|CONFECCIONAR|U21212|ALTO DE LA ALIANZA - 540004|###|2|Prov1RegSur1|Zona Norte|Web HD|Cerrado|2023-01-03|15/01/2023|18/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004857160||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REGULAR|U21212|ALTO DE LA ALIANZA - 540004|###|2|Prov1RegSur1|Zona Norte|Web HD|Cerrado|2023-01-03|23/01/2023|26/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004858268||MOBILIARIO|MOBILIARIO|ESCRITORIO|LIMPIAR|S37563|CHINCHA - 315000|###|2|NULL|Zona Sur|Web HD|Cerrado|2023-01-03|8/01/2023|11/01/2023|3|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000004859044||MOBILIARIO|CERRAJERIA|CAJONERA CERRADURA|APERTURAR|E22124|ICA - 380000|###|2|Prov2RegSurCh|Zona Sur|Web HD|Cerrado|2023-01-03|15/01/2023|18/01/2023|3|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000004856747||MOBILIARIO|IMAGEN|IMANTADO|CONFECCIONAR|S73746|SANTA LUZMILA - 191063|(###)|2|Lim1Reg2|Zona Centro|Web HD|Cerrado|2023-01-03|6/01/2023|9/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004857621||MOBILIARIO|INSTALACIONES ELECTRICAS|TABLERO ELECTRICO|REVISAR|S34564|AREQUIPA - 215000|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-03|9/01/2023|12/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004857338||MOBILIARIO|EDIFICIO|TECHO /BALDOSAS|REVISAR|S56778|AREQUIPA - 215000|(###)|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-03|16/01/2023|19/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004857388||MOBILIARIO|INSTALACIONES ELECTRICAS|PUNTO / CABLE DE RED|REVISAR|E19452|UMACOLLO - 215009|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-03|10/01/2023|13/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004860126||MOBILIARIO|CERRAJERIA|PUERTA / MAMPARA CERRADURA|APERTURAR|U23528|PARQUE INDUSTRIAL (AREQUIPA) - 215005|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-03|7/01/2023|10/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004857110||MOBILIARIO|CERRAJERIA|PUERTA / MAMPARA CERRADURA|DUPLICADO DE LLAVE|S52199|BUSTAMANTE Y RIVERO - 215010|(###)|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-01-03|11/01/2023|14/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004857676||MOBILIARIO|LUMINARIAS|FOCO DICROICOS|CAMBIAR|E19662|LA CULTURA - 285006|###|2|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-01-03|14/01/2023|17/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004857671||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|E19662|LA CULTURA - 285006|###|2|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-01-03|14/01/2023|17/01/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000004858683||MOBILIARIO|CAJAS DE SEGURIDAD|CAJA PULMON|REPROGRAMAR|S27111|SAN JUAN DE LURIGANCHO - 191017|###|2|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-01-03|6/01/2023|9/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004858231||MOBILIARIO|CAJAS DE SEGURIDAD|CAJA BUZON|APERTURAR|S14724|MERCADO DE FRUTAS - 191064|###|2|Lim1Reg5|Zona Centro|Web HD|Cerrado|2023-01-03|4/01/2023|7/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004859059||MOBILIARIO|EQUIPO|EXTINTOR|RECARGAR|S28690|QUILCA - 191160|###|2|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-01-03|6/01/2023|9/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004858295||MOBILIARIO|LIMPIEZA|COMEDOR|LIMPIAR|S22387|EL SOL - 191082|###|2|NULL|Zona Centro|Web HD|Cerrado|2023-01-03|6/02/2023|9/02/2023|3|MANTENIMIENTO LIMA 1|
WO0000004856763||MOBILIARIO|AUDIO Y VIDEO|SISTEMA DE VIDEO|REPARACION|S39280|TUSILAGOS - 191108|###|2|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-01-03|9/01/2023|12/01/2023|2|MANTENIMIENTO LIMA 1|
WO0000004860178||MOBILIARIO|CERRAJERIA|CAJONERA CERRADURA|REEMPLAZAR|S60817|MALL AVENTURA PLAZA SANTA ANITA - 191118|(###)|2|Lim3Reg2|Zona Sur|Web HD|Cerrado|2023-01-03|6/01/2023|9/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004856723||MOBILIARIO|CERRAJERIA|CABLE DE SEGURIDAD|APERTURAR|S53099|EL SOL - 191082|(###)|2|NULL|Zona Centro|Web HD|Cerrado|2023-01-03|8/01/2023|11/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004858096||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S74008|GRAU (LIMA) - 191005|(###)|2|Lim1Reg5|Zona Sur|Web HD|Cerrado|2023-01-03|3/01/2023|6/01/2023|3|MANTENIMIENTO LIMA 1|
WO0000004857689||MOBILIARIO|LUMINARIAS|FOCO AHORRADOR|CAMBIAR|S53174|MESA REDONDA - 191069|(###)|2|Lim1Reg4|Zona Sur|Web HD|Cerrado|2023-01-03|4/01/2023|7/01/2023|3|MANTENIMIENTO LIMA 1|
